month,department,region,activity_volume,revenue,labour_cost,maintenance_cost,power_cost,other_cost,budgeted_cost,budgeted_revenue,total_cost,profit_margin,cost_per_unit,profit_margin_pct,revenue_variance,cost_variance,budgeted_profit,profit_variance,cost_variance_pct,profit_variance_pct,actual_rev_per_unit,actual_total_cost_per_unit,budgeted_revenue_per_cost,budgeted_cost_per_cost,budgeted_revenue_per_unit,revenue_efficiency_variance,budgeted_cost_per_unit,cost_efficiency_variance,revenue_volume_variance,cost_volume_variance,volume_bucket
2024-02,HR,West,2705,397026.3760554399,115051.78290174651,30138.712515718755,12217.625503989939,37995.07232596957,198183.31606692338,427067.4270138545,195403.1932474248,0.5078332195739582,72.23777938906646,50.78332195739582,-30041.05095841462,2780.122819498589,228884.11094693112,-228883.60311371155,1.4028036641388042,-99.99977812648616,146.7750003901811,72.23777938906646,157.88074935817173,73.26555122621936,157.88074935817173,-30041.05095841463,73.26555122621936,2780.1228194985883,1.0913936421275139e-11,4.547473508864641e-13,Mid-Low
2024-02,HR,Central,3670,545447.1838566521,103112.18147251959,38944.269672682225,21570.009731105856,30604.21863188931,198657.58149263833,544601.3549390045,194230.67950819698,0.6439056149582351,52.923890874168116,64.3905614958235,845.8289176475955,4426.901984441356,345943.7734463662,-345943.1295407512,2.2284082747707283,-99.9998138698643,148.62321086012318,52.923890874168116,148.39273976539633,54.13013119690418,148.39273976539633,845.8289176475461,54.13013119690418,4426.901984441358,4.945377440890297e-11,-1.8189894035458565e-12,Mid-High
2024-02,HR,East,1069,155113.15974889454,29231.06498120474,10024.080956845117,9858.55436944503,9542.376518792906,57959.50936391605,153311.95106924014,58656.0768262878,0.6218497713460072,54.87004380382395,62.184977134600715,1801.2086796544027,-696.5674623717496,95352.44170532409,-95351.81985555275,-1.2018173894436257,-99.9993478407472,145.10117843675823,54.87004380382395,143.41623112183362,54.218437197302194,143.41623112183362,1801.208679654412,54.218437197302194,-696.5674623717539,-9.322320693172514e-12,4.320099833421409e-12,Low
2024-02,Supply Chain,West,4557,600857.7813774137,158411.28045428052,59589.401039891425,28825.88621865813,34618.72790561255,301541.66428738076,634094.0741173804,281445.29561844264,0.5315941569846129,61.761091862726055,53.15941569846129,-33236.29273996677,20096.368668938114,332552.40982999967,-332551.8782358427,6.664541272076255,-99.9998401472546,131.8538032427943,61.761091862726055,139.14726225968408,66.17109157063436,139.14726225968408,-33236.292739966746,66.17109157063436,20096.368668938147,-2.1827872842550278e-11,-3.2741809263825417e-11,High
2024-02,Supply Chain,Central,2955,425303.8082963061,102651.78984280617,36195.9657185336,29735.01323684672,33598.080432753464,213360.445675786,448037.5927618003,202180.84923093996,0.5246201767135789,68.41991513737393,52.462017671357884,-22733.78446549416,11179.596444846044,234677.14708601427,-234676.62246583757,5.239769915851278,-99.99977645024953,143.926838678953,68.41991513737393,151.62016675526237,72.20319650618816,151.62016675526237,-22733.78446549419,72.20319650618816,11179.596444846049,3.2741809263825417e-11,-5.4569682106375694e-12,Mid-Low
2024-02,Supply Chain,East,1471,208974.96782744944,38308.03989059755,18916.52749543171,10850.754822367175,16785.197113249145,84794.57422236666,202738.19562886446,84860.51932164558,0.59392017042101,57.68900021865777,59.392017042100996,6236.7721985849785,-65.94509927892068,117943.6214064978,-117943.02748632738,-0.07777042326550893,-99.9994964372271,142.0632004265462,57.68900021865777,137.82338248053327,57.64417010358033,137.82338248053327,6236.772198585005,57.64417010358033,-65.94509927891187,-2.637534635141492e-11,-8.810729923425242e-12,Low
2024-03,Sales,West,3761,376317.71544781345,94418.11151995596,19619.3306788262,11992.270716745308,33626.25844072452,160299.16079763137,363717.7955152449,159655.97135625198,0.5757415481589451,42.45040450844243,57.57415481589451,12599.919932568562,643.1894413793925,203418.63471761352,-203418.05897606537,0.4012431744364419,-99.99971696715548,100.05788764897991,42.45040450844243,96.70773611147165,42.621420047229826,96.70773611147165,12599.919932568595,42.621420047229826,643.1894413793887,-3.2741809263825417e-11,3.865352482534945e-12,Mid-High
2024-03,Sales,Central,3624,358805.00688515214,106145.36399723928,29425.082406538393,25870.25496791111,18536.872041558076,182083.8663895092,373493.25940896873,179977.5734132469,0.4983972632498551,49.662685820432365,49.83972632498551,-14688.252523816598,2106.29297626231,191409.39301945953,-191408.89462219627,1.156770788113968,-99.99973961713404,99.00800410738194,49.662685820432365,103.06105392079711,50.24389249158642,103.06105392079711,-14688.252523816582,50.24389249158642,2106.292976262301,-1.6370904631912708e-11,8.640199666842818e-12,Mid-High
2024-03,Sales,East,4864,719227.9125150288,191135.83366144195,38028.97893075091,35918.99359612595,47477.12940793152,331816.6885093344,706721.883033352,312560.93559625035,0.5654215719975701,64.26006077225541,56.542157199757014,12506.029481676873,19255.752913084056,374905.19452401757,-374904.62910244556,5.803129733947173,-99.99984918278534,147.86758069799112,64.26006077225541,145.29643976837005,68.21889155208355,145.29643976837005,12506.029481676866,68.21889155208355,19255.75291308404,7.275957614183426e-12,1.4551915228366852e-11,High
2024-03,Operations,West,616,52767.242320533565,12210.220460322853,5181.478993121136,1736.553047400865,5008.28796526606,24531.24131678225,51773.75950369462,24136.540466110913,0.5425847665206005,39.182695561868364,54.258476652060054,993.4828168389431,394.7008506713355,27242.518186912373,-27241.975602145852,1.6089721900917984,-99.9980083164016,85.66110766320384,39.182695561868364,84.04831088262114,39.82344369607508,84.04831088262114,993.4828168389422,39.82344369607508,394.7008506713378,9.094947017729282e-13,-2.2737367544323206e-12,Low
2024-03,Operations,Central,1059,98275.8563655647,28711.653060978075,9304.65406248213,5487.214049940847,7805.724966774657,52096.891032397085,102688.94461932023,51309.24614017571,0.4779058861688619,48.45065735616215,47.79058861688619,-4413.08825375553,787.6448922213749,50592.053586923146,-50591.57568103698,1.511884637667857,-99.99905537361644,92.80061979751152,48.45065735616215,96.96784194458945,49.194420238335304,96.96784194458945,-4413.088253755534,49.194420238335304,787.6448922213742,4.547473508864641e-12,6.821210263296962e-13,Low
2024-03,Operations,East,3647,436263.63946703274,86832.85630050939,25482.824634439094,20545.39256708466,19853.461251768058,147235.67911469896,432112.03697903856,152714.53475380118,0.6499489736518795,41.87401556177713,64.99489736518795,4151.602487994183,-5478.855639102228,284876.3578643396,-284875.7079153659,-3.721146716642039,-99.9997718487492,119.62260473458534,41.87401556177713,118.48424375624857,40.37172446248943,118.48424375624857,4151.602487994175,40.37172446248943,-5478.855639102227,8.185452315956354e-12,-1.8189894035458565e-12,Mid-High
2024-03,Finance,West,3559,328400.0301375309,59788.290187804356,33968.22447330477,23101.51320321796,19959.582174452218,139513.063616941,339720.1692357739,136817.61003877933,0.5833812500520131,38.442711446692705,58.33812500520131,-11320.139098243031,2695.453578161687,200207.1056188329,-200206.52223758283,1.9320438590342726,-99.99970861111635,92.27311889225369,38.442711446692705,95.45382670294293,39.200074070508855,95.45382670294293,-11320.139098243011,39.200074070508855,2695.453578161676,-2.000888343900442e-11,1.0913936421275139e-11,Mid-High
2024-03,Finance,Central,3349,329081.292119998,59839.005128887125,37956.41445221608,18116.581383724308,23813.193344392734,147073.98018070255,338973.6901150331,139725.19430922024,0.5754082724998233,41.72146739600485,57.54082724998233,-9892.397995035106,7348.785871482309,191899.70993433057,-191899.13452605807,4.996659410762677,-99.99970015156735,98.26255363391998,41.72146739600485,101.21639000150287,43.91578984195358,101.21639000150287,-9892.397995035115,43.91578984195358,7348.785871482315,9.094947017729282e-12,-6.366462912410498e-12,Mid-High
2024-03,Finance,East,835,104349.40681115913,19114.8659694652,9496.243750682304,8036.105602265136,7776.999618235612,44789.62582890996,107858.41319099988,44424.21494064826,0.5742743893020623,53.202652623530845,57.42743893020623,-3509.00637984075,365.41088826170017,63068.787362089926,-63068.21308770063,0.8158382248101784,-99.99908944754876,124.96934947444207,53.202652623530845,129.17175232455077,53.64027045378438,129.17175232455077,-3509.0063798407623,53.64027045378438,365.410888261703,1.2278178473934531e-11,-2.8421709430404007e-12,Low
2024-03,IT,West,4500,615529.315671841,171410.5954110884,57746.360958855585,43715.71815542208,48681.65117440863,315445.6469107144,606674.8935669352,321554.32569977466,0.47759705750358467,71.45651682217215,47.759705750358464,8854.422104905825,-6108.678789060272,291229.2466562208,-291228.7690591633,-1.936523407086137,-99.99983600649213,136.78429237152022,71.45651682217215,134.8166430148745,70.09903264682542,134.8166430148745,8854.42210490575,70.09903264682542,-6108.678789060271,7.457856554538012e-11,-9.094947017729282e-13,High
2024-03,IT,Central,4607,401059.8976642063,73067.74680328499,22704.404775521725,25728.12826244238,17755.450630547006,138955.82160809517,425056.83152933104,139255.7304717961,0.6527807160904675,30.226987295809874,65.27807160904675,-23996.933865124767,-299.9088637009263,286101.00992123585,-286100.3571405198,-0.21583036984717052,-99.99977183557785,87.05446009641986,30.226987295809874,92.26325841748015,30.161888779703748,92.26325841748015,-23996.933865124738,30.161888779703748,-299.9088637009212,-2.9103830456733704e-11,-5.115907697472721e-12,High
2024-03,IT,East,2125,220667.9047078057,46623.45268515782,18695.563434076677,14264.970323473679,13438.718706575353,101441.00162062359,210758.64087050775,93022.70514928353,0.5784493206093644,43.775390658486366,57.844932060936436,9909.263837297942,8418.296471340058,109317.63924988416,-109317.06080056354,8.298711898393329,-99.99947085454407,103.8437198624968,43.775390658486366,99.18053688023895,47.73694193911698,99.18053688023895,9909.263837297933,47.73694193911698,8418.296471340058,9.094947017729282e-12,0.0,Mid-Low
2024-03,HR,West,1228,167307.22077588158,35777.67019961296,10443.445223580884,11298.380021796978,14791.645502169602,79439.26743961708,167916.2689168042,72311.14094716043,0.5677942612887839,58.8852939309124,56.779426128878384,-609.0481409226195,7128.126492456649,88477.00147718712,-88476.43368292584,8.973051643351118,-99.99935825779377,136.2436651269394,58.8852939309124,136.73963266840732,64.68995719838524,136.73963266840732,-609.0481409226228,64.68995719838524,7128.126492456657,3.296918293926865e-12,-7.275957614183426e-12,Low
2024-03,HR,Central,2643,274492.06298221083,80066.83114968528,30218.527249164286,14122.534668527116,23346.17142519305,157089.3777399288,264447.328688033,147754.06449256974,0.46171826286232065,55.903921487918936,46.17182628623206,10044.734294177848,9335.313247359067,107357.95094810418,-107357.48922984132,5.942676316927206,-99.99956992634567,103.85624781771125,55.903921487918936,100.05574297693265,59.4360112523378,100.05574297693265,10044.73429417784,59.4360112523378,9335.313247359056,7.275957614183426e-12,1.0913936421275139e-11,Mid-Low
2024-03,HR,East,4452,513616.8493496502,143388.93046658745,37187.64320766938,38406.29643747178,32538.706373568144,239354.38313889035,548388.5338464025,251521.57648529677,0.5102933698460683,56.49631098052488,51.02933698460683,-34771.684496752336,-12167.19334640642,309034.15070751216,-309033.64041414234,-5.083338431845701,-99.99983487476428,115.36766607135,56.49631098052488,123.17801748571486,53.76333853074806,123.17801748571486,-34771.68449675236,53.76333853074806,-12167.19334640642,2.1827872842550278e-11,0.0,High
2024-03,Supply Chain,West,4671,489723.35012559575,144378.33120667885,47686.26924639922,26506.78930200681,34075.70461433686,243170.97432516323,471075.4387073744,252647.09436942174,0.4841024135266836,54.08843810092523,48.41024135266836,18647.911418221367,-9476.12004425851,227904.46438221115,-227903.98027979763,-3.896896029863843,-99.99978758537493,104.84336333239044,54.08843810092523,100.85108942568495,52.05972475383499,100.85108942568495,18647.911418221353,52.05972475383499,-9476.120044258507,1.4551915228366852e-11,-3.637978807091713e-12,High
2024-03,Supply Chain,Central,4991,514105.5322158875,134028.45085323887,52781.27016255092,35770.924244757654,44921.04462155839,257786.27339196342,521444.2034104632,267501.6898821058,0.4796755274561522,53.59681223845037,47.96755274561522,-7338.671194575669,-9715.41649014238,263657.9300184997,-263657.4503429723,-3.7687873610594123,-99.99981806899288,103.00651817589412,53.59681223845037,104.47689910047349,51.65022508354306,104.47689910047349,-7338.671194575653,51.65022508354306,-9715.416490142363,-1.546140993013978e-11,-1.6370904631912708e-11,High
2024-03,Supply Chain,East,3482,521308.28093247244,97330.62203967242,52961.00578340162,29868.769011906028,42929.679086628,244350.06748394817,541870.713324308,223090.07592160808,0.5720572949223762,64.06952209121427,57.20572949223762,-20562.43239183561,21259.99156234009,297520.64584035985,-297520.0737830649,8.700628479972366,-99.99980772517708,149.71518694212304,64.06952209121427,155.62053800238598,70.17520605512584,155.62053800238598,-20562.432391835573,70.17520605512584,21259.9915623401,-3.637978807091713e-11,-1.0913936421275139e-11,Mid-High
